flow id,protocol,src ip,dst ip,src port,dst port,flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT std,flow IAT std,fw IAT std,bw IAT std.1,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,flow start timestamp,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
192.168.1.13_192.168.1.20_2404_49729_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,49729,20.025316953659054,5.990833044052124,11.33148205280304,6.0840231032705425,37.015337121129726,8.144606060195922,0.0004120455627441406,2.036114582349988,2.801849679525194,7.850361626655432,20.025316953659054,20.025316953659054,12.9951651096344,0.0004119873046875,0.003325939178466797,0.0004119873046875,4.191418730295623,4.332473131326529,4.050364329264714,5.932758540336443,7.755442800565902,3.624690516776071,108.97688698768616,56.322150707244866,52.654736280441284,0.24775895831187345,0.128467608013564,0.11929135029830945,1.6333738733153136,1.0644458949695301,0.5689279783457833,14,4,6.592592592592593,4.465760847047225,19.943019943019944,14,4,8.285714285714286,5.135525910130955,26.37362637362637,14,4,4.769230769230768,2.773500981126145,7.692307692307692,27,14,13,178,116,62,108.97688698712162,0.9285714285714286,0,0,0,7,6,1,6,1,5,14,7,7,0,14,0,13,0,0,27,27,0,0,0,6,10,44,40,04/28/2020 22:34:29,0.0,0.0,0.0,0.0,0.0,0.0,252,16339,280,260,0,0,2,0,0,1,2,0,0,1,0,0,0,1,3,2,0,2,0,0,NORMAL
192.168.1.25_192.168.1.20_2404_49725_IEC60870-5-104,IEC-60870-5-104,192.168.1.25,192.168.1.20,2404,49725,20.87866497039795,5.992396116256714,11.158317804336548,7.041804268947443,49.58700736216645,3.7006449453125,0.00039999043273925775,1.94043677000885,1.6812775107738678,2.8266940682339734,20.87866497039795,20.87866497039795,7.00749397277832,0.00032591819763183594,0.0004000663757324219,0.00032591819763183594,3.9943075974782314,5.036783069372176,2.8029070581708635,6.129714184932993,7.987172073384767,2.709591830592219,119.82922792434692,80.58852910995482,39.2406988143921,0.25870149147493154,0.14186855984109145,0.11683293163384005,1.7858748121172687,1.2350909915577375,0.5507838205595317,14,4,6.903225806451613,4.614143753790638,21.29032258064516,14,4,8.705882352941176,5.1449575542752655,26.470588235294123,14,4,4.714285714285714,2.672612419124244,7.1428571428571415,31,17,14,214,148,66,119.8292279772339,0.8235294117647058,0,0,0,9,8,1,6,1,5,16,8,8,0,17,0,14,0,0,31,31,0,0,0,8,9,52,36,04/28/2020 22:34:36,0.0,0.0,0.0,0.0,0.0,0.0,252,16299,340,280,0,0,3,0,0,1,3,0,0,1,0,0,0,1,4,3,0,2,0,0,NORMAL
192.168.1.21_192.168.1.20_2404_49723_IEC60870-5-104,IEC-60870-5-104,192.168.1.21,192.168.1.20,2404,49723,20.0833261013031,6.003298044204713,11.151479800542194,6.722523154975343,45.19231756917962,4.913652124649049,0.0006451010284423829,1.9502027151611323,2.1037485144194954,4.425757811922237,20.0833261013031,20.0833261013031,7.003590822219849,0.00038504600524902333,0.0005609989166259767,0.00038504600524902333,4.280905178615025,5.193139672279359,3.3686706849506924,6.147464002763866,8.334126149754727,2.6906547176090343,119.8653450012207,72.70395541191102,47.161389589309685,0.24193815139454364,0.12514042313510884,0.1167977282594349,1.4683142981186097,1.0011233850808705,0.4671909130377396,14,4,6.068965517241379,4.122508203948855,16.995073891625616,14,4,8.0,5.0709255283711,25.714285714285715,4,4,4.0,0.0,0.0,29,15,14,176,120,56,119.86534505964657,0.9333333333333332,0,0,0,6,6,0,5,0,5,18,9,9,0,15,0,14,0,0,29,29,0,0,0,6,12,34,48,04/28/2020 22:35:45,0.0,0.0,0.0,0.0,0.0,0.0,252,16292,300,280,0,0,3,0,0,0,2,0,0,1,0,0,0,0,3,3,0,0,0,0,NORMAL
192.168.1.24_192.168.1.20_2404_49724_IEC60870-5-104,IEC-60870-5-104,192.168.1.24,192.168.1.20,2404,49724,20.932722091674805,5.9997429847717285,11.408039198981392,6.860505705889533,47.06653854054285,3.630549811737062,0.0003500750885009766,1.5385483529449466,1.677038358976793,2.812457657479574,20.932722091674805,20.932722091674805,6.999616861343384,0.0003499984741210937,0.0003499984741210937,0.00037980079650878906,4.216351279190609,5.270083887236459,3.1626186711447586,6.3397206943097615,8.576216078663782,2.7445952845525436,118.05783581733705,73.78117442131042,44.27666139602661,0.2456423139826122,0.12705636930135114,0.11858594468126107,1.490794733135853,1.016450954410809,0.4743437787250443,14,4,6.068965517241379,4.122508203948855,16.995073891625616,14,4,8.0,5.0709255283711,25.714285714285715,4,4,4.0,0.0,0.0,29,15,14,176,120,56,118.05783592338562,0.9333333333333332,0,0,0,6,6,0,5,0,5,18,9,9,0,15,0,14,0,0,29,29,0,0,0,8,12,52,48,04/28/2020 22:35:47,0.0,0.0,0.0,0.0,0.0,0.0,252,16302,300,280,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,0,NORMAL
192.168.1.26_192.168.1.20_2404_49728_IEC60870-5-104,IEC-60870-5-104,192.168.1.26,192.168.1.20,2404,49728,20.96473503112793,6.001671075820923,10.420720418294273,6.177414091184487,38.160444853964684,4.033191880874633,0.00031790071105957025,1.5248073498245245,1.7193437615649867,2.956142970432441,20.96473503112793,20.96473503112793,7.017162084579468,0.0003178119659423828,0.0003178119659423828,0.00037288665771484375,4.193636802526621,4.8511008482712965,3.5361727567819448,5.888935984281992,8.01561339563686,2.657532456949878,109.03455686569214,63.064311027526855,45.97024583816528,0.2476279151125529,0.1283996596879904,0.11922825542456254,1.5407959162558853,1.0638828945576346,0.4769130216982502,14,4,6.222222222222222,4.236592728681617,17.94871794871795,14,4,8.285714285714286,5.135525910130955,26.37362637362637,4,4,4.0,0.0,0.0,27,14,13,168,116,52,109.0345568985138,0.9285714285714286,0,0,0,6,6,0,5,0,5,16,8,8,0,14,0,13,0,0,27,27,0,0,0,6,11,34,44,04/28/2020 22:36:04,0.0,0.0,0.0,0.0,0.0,0.0,252,16274,280,260,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,0,NORMAL
192.168.1.22_192.168.1.20_2404_49733_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,49733,20.846208810806274,5.78146505355835,11.973956531948511,6.658016764495027,44.329187236296825,3.2102511635437008,0.0,1.217346525526428,1.5725693086727877,2.4729742305796094,20.846208810806274,20.846208810806274,8.001265048980713,0.0008661746978759767,0.0034639835357666016,0.0008661746978759767,4.9974614183108015,6.9245450496673575,2.7199989448894155,6.828892257995705,8.594887039133601,2.8421654344741047,119.93907403945923,90.01908564567566,29.91998839378357,0.20843916131537063,0.11672593033660758,0.09171323097876309,1.4173862969445208,1.0505333730294677,0.3668529239150525,14,4,6.8,4.58257569495584,21.0,14,4,9.0,5.1887452166277095,26.923076923076927,4,4,4.0,0.0,0.0,25,14,11,170,126,44,119.93907403117366,0.7857142857142857,0,0,0,7,7,0,4,0,4,14,7,7,0,14,0,11,0,0,25,25,0,0,0,6,7,34,28,04/28/2020 22:36:16,0.0,0.0,0.0,0.0,0.0,0.0,252,16309,280,220,0,0,3,0,0,0,2,0,0,2,0,0,0,0,3,4,0,0,0,0,NORMAL
192.168.1.13_192.168.1.20_2404_49729_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,49729,20.02506017684936,6.003654956817628,11.762400256262884,6.274287966405997,39.36668948538711,3.988213992568969,0.0004939488525390625,1.4121631100845342,1.7124017103301843,2.9323196175417414,20.02506017684936,20.02506017684936,8.001121044158937,0.000431060791015625,0.003713846206665039,0.000431060791015625,4.614739738977874,5.803789888109479,3.2275145649909973,6.453628147762792,8.280995771132622,3.117003754189977,119.98323321342468,81.2530584335327,38.73017477989197,0.22503144231666183,0.12501746795370106,0.10001397436296082,1.4835406197172518,1.0834847222654092,0.4000558974518433,14,4,6.592592592592593,4.465760847047225,19.943019943019944,14,4,8.666666666666666,5.1639777949432215,26.666666666666664,4,4,4.0,0.0,0.0,27,15,12,178,130,48,119.98323310751343,0.8,0,0,0,7,7,0,4,0,4,16,8,8,0,15,0,12,0,0,27,27,0,0,0,10,9,70,36,04/28/2020 22:36:38,0.0,0.0,0.0,0.0,0.0,0.0,252,16302,300,240,0,0,3,0,0,0,2,0,0,2,0,0,0,0,3,4,0,0,0,0,NORMAL
192.168.1.20_192.168.1.25_49725_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.25,49725,2404,20.871124029159546,6.003225088119508,12.052078872919084,7.131688161265135,50.86097602952928,3.294217097259521,0.0,1.065073474363539,1.5992680570640634,2.557658318345463,20.871124029159546,7.003974914550781,20.871124029159546,0.00027298927307128906,0.000354766845703125,0.00027298927307128906,5.047728197915213,3.2489197969436647,6.683008562434804,7.086931457731768,2.8142656887652304,9.335086770987383,106.00229215621948,32.48919796943665,73.51309418678285,0.20754268201445986,0.10377134100722993,0.10377134100722993,1.207521058993221,0.4150853640289197,0.792435694964301,14,4,5.8181818181818175,3.9477101697586137,15.584415584415586,4,4,4.0,0.0,0.0,14,4,7.636363636363638,5.04524979109513,25.454545454545453,22,11,11,128,44,84,106.00229208981324,1.0,0,0,0,4,0,4,4,4,0,14,7,7,0,11,0,11,0,0,22,22,0,0,0,9,6,36,34,04/28/2020 22:36:39,0.0,0.0,0.0,0.0,0.0,0.0,16293,252,220,220,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,NORMAL
192.168.1.19_192.168.1.20_2404_49732_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,49732,20.86703395843506,5.3582868576049805,10.940630992253624,7.099235249320133,50.399141125189495,6.991097239044188,0.0003380841369628906,1.966513533653259,2.40630412817562,5.790299557275035,20.86703395843506,20.86703395843506,7.0025410652160645,0.0003380775451660156,0.003609895706176758,0.0003380775451660156,4.218957645552499,5.247919048581805,3.1899962425231934,6.208845003034158,8.382452981867294,2.7420705468998188,118.13081407546996,73.47086668014526,44.65994739532471,0.24549056274577635,0.12697787728229815,0.11851268546347825,1.4898737601122978,1.0158230182583852,0.474050741853913,14,4,6.068965517241379,4.122508203948855,16.995073891625616,14,4,8.0,5.0709255283711,25.714285714285715,4,4,4.0,0.0,0.0,29,15,14,176,120,56,118.13081397361753,0.9333333333333332,0,0,0,6,6,0,5,0,5,18,9,9,0,15,0,14,0,0,29,29,0,0,0,8,12,52,48,04/28/2020 22:36:27,0.0,0.0,0.0,0.0,0.0,0.0,252,16296,300,280,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,0,NORMAL
192.168.1.21_192.168.1.20_2404_49723_IEC60870-5-104,IEC-60870-5-104,192.168.1.21,192.168.1.20,2404,49723,20.54448390007019,6.002396106719972,14.831033842904226,6.233560784513148,38.85728005422017,3.860436978942871,0.00033895587158203126,1.0123350220031737,1.5492186536523869,2.400078436824514,20.54448390007019,20.54448390007019,8.998630046844482,0.0003390312194824219,0.0003390312194824219,0.0003581047058105469,5.5957958579063405,8.276247783140702,2.3196879492865667,7.834883530172738,9.516908733421577,3.2591809798360902,111.91591715812685,91.03872561454772,20.8771915435791,0.18764086952981565,0.10722335401703753,0.08041751551277813,1.465385838232846,1.054362981167536,0.4110228570653104,14,4,7.809523809523809,4.976133515281194,24.761904761904763,14,4,9.833333333333334,5.149286505444373,26.51515151515152,14,4,5.111111111111111,3.333333333333333,11.111111111111109,21,12,9,164,118,46,111.91591710601806,0.75,0,0,0,8,7,1,3,0,3,10,5,5,0,12,0,9,0,0,21,21,0,0,0,6,4,44,16,04/28/2020 22:38:05,0.0,0.0,0.0,0.0,0.0,0.0,252,16251,240,180,0,0,3,0,0,1,2,0,0,1,0,0,0,1,4,2,0,2,0,0,NORMAL
192.168.1.24_192.168.1.20_2404_49724_IEC60870-5-104,IEC-60870-5-104,192.168.1.24,192.168.1.20,2404,49724,20.93164610862732,6.004342079162598,14.740189007350375,6.369002654220051,40.564194809462045,8.630820311782836,0.00028689854431152343,1.860853645275116,3.090186093495486,9.549250092432894,20.93164610862732,20.93164610862732,9.000615119934082,0.0002868175506591797,0.0002868175506591797,0.0003790855407714844,5.133397910905921,7.6625442306200675,2.3743291984904897,7.365580248593441,9.285364367066798,2.909382271355789,118.06815195083618,91.9505307674408,26.117621183395386,0.20327242874787846,0.11010589890510082,0.09316652984277761,1.4906644774844418,1.0333015128017153,0.4573629646827264,14,4,7.333333333333332,4.8154341234307685,23.18840579710145,14,4,9.384615384615383,5.1887452166277095,26.923076923076927,14,4,4.909090909090909,3.015113445777636,9.090909090909088,24,13,11,176,122,54,118.06815192712399,0.8461538461538461,0,0,0,8,7,1,4,0,4,12,6,6,0,13,0,11,0,0,24,24,0,0,0,8,7,62,38,04/28/2020 22:38:06,0.0,0.0,0.0,0.0,0.0,0.0,252,16259,260,220,0,0,3,0,0,1,2,0,0,1,0,0,0,1,4,2,0,2,0,0,NORMAL
192.168.1.26_192.168.1.20_2404_49728_IEC60870-5-104,IEC-60870-5-104,192.168.1.26,192.168.1.20,2404,49728,20.964982986450195,5.998162984848023,13.534783244132994,7.3181973624311425,53.556012635494135,5.000292761703491,0.0002469011077880859,1.3020386451093884,1.9059453713340544,3.6326277585097055,20.964982986450195,20.964982986450195,7.0016632080078125,0.00024700164794921875,0.00024700164794921875,0.0006399154663085938,5.4543915445154365,7.853789071242014,2.5751145124435424,7.59887989969618,9.479260627644576,2.8322473143325064,119.9966139793396,94.24546885490416,25.751145124435425,0.19167207507513673,0.10833639025985986,0.08333568481527687,1.1833667243769315,0.8500239851158236,0.33334273926110747,14,4,6.173913043478262,4.217411678366498,17.786561264822133,14,4,7.846153846153847,5.063696835418333,25.64102564102564,4,4,4.0,0.0,0.0,23,13,10,142,102,40,119.99661396154781,0.7692307692307693,0,0,0,5,5,0,3,0,3,15,8,7,0,13,0,10,0,0,23,23,0,0,0,8,7,52,28,04/28/2020 22:38:14,0.0,0.0,0.0,0.0,0.0,0.0,252,16246,260,200,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,NORMAL
192.168.1.20_192.168.1.22_49733_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.22,49733,2404,20.847110986709595,5.9880220890045175,13.443232983350756,7.461445211788381,55.67316464851975,3.221740035095214,0.0,1.0517360199568007,1.5750612964607074,2.480818087608484,20.847110986709595,7.986685037612915,20.847110986709595,0.0008490085601806642,0.0008490085601806642,0.003476858139038086,5.087455998296323,2.9351364916021168,7.060415546099344,7.5569639177899655,3.0045996621583955,9.855433133471744,117.01148796081543,32.28650140762329,84.72498655319214,0.20510806588484784,0.10255403294242392,0.10255403294242392,1.1622790400141378,0.4102161317696957,0.7520629082444423,14,4,5.666666666666668,3.806934938134405,14.492753623188404,4,4,4.0,0.0,0.0,14,4,7.333333333333332,4.92365963917331,24.24242424242424,24,12,12,136,48,88,117.01148804881285,1.0,0,0,0,4,0,4,4,4,0,16,8,8,0,12,0,12,0,0,24,24,0,0,0,10,8,40,52,04/28/2020 22:38:19,0.0,0.0,0.0,0.0,0.0,0.0,16305,252,240,240,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,NORMAL
192.168.1.25_192.168.1.20_2404_49725_IEC60870-5-104,IEC-60870-5-104,192.168.1.25,192.168.1.20,2404,49725,20.873619079589844,5.997676134109497,10.80069088935852,6.171361413888935,38.08570170083723,3.997303824539184,0.0004180633850097656,1.749312876739502,1.7248197926087705,2.9750033169749597,20.873619079589844,20.873619079589844,8.001163005828857,0.0004179477691650391,0.0004179477691650391,0.0009341239929199221,3.5223911384056352,3.7792995134989416,3.2471321650913785,5.586973927359454,7.352695162701933,2.9752728990515616,102.14934301376344,56.68949270248413,45.4598503112793,0.2936876453954768,0.1566334108775876,0.13705423451788912,1.9579176359698447,1.3118048160997962,0.6461128198700486,14,4,6.666666666666668,4.497764451088036,20.229885057471265,14,4,8.375,5.123475382979799,26.25,14,4,4.714285714285714,2.672612419124244,7.1428571428571415,30,16,14,200,134,66,102.14934291703796,0.875,0,0,0,8,7,1,6,1,5,16,8,8,0,16,0,14,0,0,30,30,0,0,0,8,11,62,44,04/28/2020 22:38:44,0.0,0.0,0.0,0.0,0.0,0.0,252,16219,320,280,0,0,2,0,0,1,3,0,0,1,0,0,0,1,3,3,0,2,0,0,NORMAL
192.168.1.20_192.168.1.13_49729_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.13,49729,2404,20.024357080459595,5.007009983062744,10.744152201546562,6.977043232284754,48.67913226517051,5.988326129577637,0.0,1.2523967151504516,2.1464853283817935,4.607399264958298,20.024357080459595,7.00124192237854,20.024357080459595,0.0003268718719482422,0.0003268718719482422,0.0031540393829345703,4.200820656923147,3.0884553988774623,5.154276592390878,6.330256016845659,2.8073590318082844,8.262679050554087,109.22133708000185,37.06146478652954,72.1598722934723,0.2472044449176714,0.11902436236776763,0.1281800825499036,1.6297181924202035,0.5676546512924305,1.0620635411277728,14,4,6.592592592592593,4.465760847047225,19.943019943019944,14,4,4.769230769230768,2.773500981126145,7.692307692307692,14,4,8.285714285714286,5.135525910130955,26.37362637362637,27,13,14,178,62,116,109.22133705561828,1.0769230769230769,0,0,0,7,1,6,6,5,1,14,7,7,0,13,0,14,0,0,27,27,0,0,0,9,8,36,52,04/28/2020 22:38:42,0.0,0.0,0.0,0.0,0.0,0.0,16298,251,260,280,0,0,2,0,0,1,2,0,0,1,0,0,0,1,3,2,0,2,0,0,NORMAL
192.168.1.19_192.168.1.20_2404_49732_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,49732,20.87021398544311,5.985789060592651,10.89885523584154,5.833210784419488,34.02634805546783,10.999546958755493,0.000396,2.1045892001678466,3.517573452667673,12.37332299491238,20.87021398544311,20.87021398544311,13.99562406539917,0.0003960132598876953,0.0031909942626953125,0.0003960132598876953,4.412429217939024,4.934261560440064,3.850455926014827,5.821621404755707,7.241840783493191,3.9945787167382205,119.13558888435364,69.07966184616089,50.05592703819275,0.235026328085579,0.12590696147441732,0.10911936661116167,1.6116091068725416,1.0911936661116168,0.5204154407609249,14,4,6.857142857142858,4.600437062282363,21.164021164021165,14,4,8.666666666666666,5.1639777949432215,26.666666666666664,14,4,4.769230769230768,2.773500981126145,7.692307692307692,28,15,13,192,130,62,119.13558888519289,0.8666666666666667,0,0,0,8,7,1,6,1,5,14,7,7,0,15,0,13,0,0,28,28,0,0,0,8,9,62,36,04/28/2020 22:38:46,0.0,0.0,0.0,0.0,0.0,0.0,252,16252,300,260,0,0,3,0,0,1,2,0,0,1,0,0,0,1,4,2,0,2,0,0,NORMAL
192.168.1.20_192.168.1.21_49723_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.21,49723,2404,20.545436143875122,6.005993843078612,11.768209248781204,6.981565849670704,48.74226171328823,5.997718965454101,0.0004100101623535156,1.9848638333384192,2.576562575798199,6.6386747070038465,20.545436143875122,7.007127046585082,20.545436143875122,0.0004050731658935547,0.0004100799560546875,0.0004050731658935547,4.308055730966421,3.3636403517289595,5.000627009073893,6.370970921380825,2.770843308169513,8.110619522399935,112.00944900512695,37.00004386901856,75.00940513610841,0.241051091977194,0.1071338186565306,0.13391727332066333,1.4998734611914286,0.4285352746261224,1.0713381865653062,14,4,6.222222222222222,4.236592728681617,17.94871794871795,4,4,4.0,0.0,0.0,14,4,8.0,5.0709255283711,25.714285714285715,27,12,15,168,48,120,112.00944902815246,1.25,0,0,0,6,0,6,5,4,1,16,8,8,0,12,0,15,0,0,27,27,0,0,0,9,8,36,52,04/28/2020 22:40:06,0.0,0.0,0.0,0.0,0.0,0.0,16251,251,240,300,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,0,NORMAL
192.168.1.20_192.168.1.24_49724_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.24,49724,2404,20.929033041000366,6.0004210472106925,12.48307660647801,7.192432489941172,51.731085122361364,6.000010903182984,0.0003300245361328125,2.4533849554405207,2.4901565050657997,6.200879419721515,20.929033041000366,8.000483989715576,20.929033041000366,0.00027894973754882807,0.0003559589385986328,0.00027894973754882807,4.115715998869676,3.3728981668298896,4.6604490756988515,6.349909760576573,2.9543926980771027,8.063271728380004,107.00861597061156,37.10187983512878,69.90673613548279,0.2523161311228616,0.11214050272127186,0.1401756284015898,1.5699670380978057,0.44856201088508746,1.1214050272127185,14,4,6.222222222222222,4.236592728681617,17.94871794871795,4,4,4.0,0.0,0.0,14,4,8.0,5.0709255283711,25.714285714285715,27,12,15,168,48,120,107.00861605575558,1.25,0,0,0,6,0,6,5,4,1,16,8,8,0,12,0,15,0,0,27,27,0,0,0,9,10,36,70,04/28/2020 22:40:11,0.0,0.0,0.0,0.0,0.0,0.0,16259,251,240,300,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,0,NORMAL
192.168.1.20_192.168.1.26_49728_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.26,49728,2404,20.962167024612427,6.004188060760497,12.286877900362015,6.821623488443604,46.53454701808548,3.0806150412597657,0.00028793685913085937,1.0804573400539823,1.411676203008469,1.9928297021404084,20.962167024612427,8.995068073272705,20.962167024612427,0.00021696090698242188,0.00021696090698242188,0.000286102294921875,4.00070885375694,2.998447060585022,4.802518288294475,6.559187420861428,3.3409665816630683,8.341445470444754,108.01913905143738,35.981364727020264,72.0377743244171,0.2592133231348154,0.12034904288402146,0.13886428025079398,1.7774627872101627,0.5739723583699484,1.2034904288402144,14,4,6.857142857142858,4.600437062282363,21.164021164021165,14,4,4.769230769230768,2.773500981126145,7.692307692307692,14,4,8.666666666666666,5.1639777949432215,26.666666666666664,28,13,15,192,62,130,108.01913906808474,1.1538461538461535,0,0,0,8,1,7,5,4,1,15,8,7,0,13,0,15,0,0,28,28,0,0,0,9,6,36,34,04/28/2020 22:40:14,0.0,0.0,0.0,0.0,0.0,0.0,16241,251,260,300,0,0,2,0,0,1,3,0,0,1,0,0,0,1,3,3,0,2,0,0,NORMAL
192.168.1.20_192.168.1.22_49733_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.22,49733,2404,20.84142303466797,6.0039050579071045,11.802070677280426,7.119778329151818,50.69124345625986,7.99545003372192,0.001341898193359375,2.7316246690402552,2.9830409308102763,8.898533194889435,20.84142303466797,7.0186119079589835,20.84142303466797,0.0009779930114746094,0.0009779930114746094,0.003350019454956055,4.407451373559457,3.3424009680747986,5.259491697947184,6.259360702896191,2.6608036529704786,8.090070150880292,119.00118708610536,40.108811616897576,78.89237546920776,0.2352917706972815,0.1092426078237378,0.1260491628735437,1.6134292847813592,0.5210032065439805,1.092426078237378,14,4,6.857142857142858,4.600437062282363,21.164021164021165,14,4,4.769230769230768,2.773500981126145,7.692307692307692,14,4,8.666666666666666,5.1639777949432215,26.666666666666664,28,13,15,192,62,130,119.00118698168944,1.1538461538461535,0,0,0,8,1,7,6,5,1,14,7,7,0,13,0,15,0,0,28,28,0,0,0,10,10,40,70,04/28/2020 22:40:31,0.0,0.0,0.0,0.0,0.0,0.0,16277,251,260,300,0,0,3,0,0,1,2,0,0,1,0,0,0,1,4,2,0,2,0,0,NORMAL
192.168.1.13_192.168.1.20_2404_49729_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,49729,20.02473592758179,5.9975528717041025,13.12439876794815,6.690669981839513,44.76506480588835,4.000529864654542,0.000458,1.4451330196397567,1.9384769257950605,3.757692791839871,20.02473592758179,20.02473592758179,7.000466823577881,0.00045800209045410156,0.0037310123443603524,0.00045800209045410156,5.619113706407092,8.088765447789973,2.9024967908859254,7.308879354968514,9.24533348876831,2.8429519811957538,118.00138783454895,88.9764199256897,29.02496790885925,0.186438485045805,0.10169371911589363,0.08474476592991134,1.1694777698327767,0.8304987061131313,0.33897906371964537,14,4,6.2727272727272725,4.289320272288887,18.3982683982684,14,4,8.166666666666666,5.149286505444373,26.51515151515152,4,4,4.0,0.0,0.0,22,12,10,138,98,40,118.00138793551636,0.8333333333333334,0,0,0,5,5,0,3,0,3,14,7,7,0,12,0,10,0,0,22,22,0,0,0,8,6,52,24,04/28/2020 22:40:51,0.0,0.0,0.0,0.0,0.0,0.0,251,16227,240,200,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,NORMAL
192.168.1.25_192.168.1.20_2404_49725_IEC60870-5-104,IEC-60870-5-104,192.168.1.25,192.168.1.20,2404,49725,20.880271911621094,6.005706071853638,11.69739055633545,7.327904434686358,53.698183403895996,6.122423048324586,0.00034391947937011715,1.7471279020792643,2.2577287642796096,5.097339173055535,20.880271911621094,20.880271911621094,6.99430513381958,0.0003440380096435547,0.0003440380096435547,0.0009169578552246094,4.554303129514059,6.161496738592785,2.9471095204353333,6.630738409469067,8.885946770110962,2.7082307461341264,109.3032751083374,73.9379608631134,35.365314245224,0.22872141752334846,0.11893513711214128,0.10978628041120726,1.3723285051400909,0.9331833834952622,0.43914512164482905,14,4,6.0,4.08248290463863,16.666666666666668,14,4,7.846153846153847,5.063696835418333,25.64102564102564,4,4,4.0,0.0,0.0,25,13,12,150,102,48,109.30327500898743,0.9230769230769232,0,0,0,5,5,0,4,0,4,16,8,8,0,13,0,12,0,0,25,25,0,0,0,10,10,70,40,04/28/2020 22:40:46,0.0,0.0,0.0,0.0,0.0,0.0,251,16187,260,240,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,NORMAL
